"id","id_raw","foray_key_raw","foray_key","fungi_name","fungi_name_raw","current_fungi_name","current_fungi_name_raw","common_name","common_name_raw","id_1","id_raw_1","site_key_raw","site_key","foray_date","foray_date_raw","foray_location","foray_location_raw","id_2","id_raw_2","month","month_1","month_raw","month_raw_1"
"2268","2268","35","1996/07/14 - Babler State Park","Pluteus cervinus","Pluteus cervinus","Pluteus cervinus","Pluteus cervinus","Deer shield ","Deer shield ","1093","1093","5","Babler State Park","1996-07-14","1996-07-14 05:00:00","Babler State Park","Babler State Park","35","35","",""
"2269","2269","35","1996/07/14 - Babler State Park","Pleurotus ostreatus","Pleurotus ostreatus","Pleurotus ostreatus","Pleurotus ostreatus","Oyster mushroom ","Oyster mushroom ","1081","1081","5","Babler State Park","1996-07-14","1996-07-14 05:00:00","Babler State Park","Babler State Park","35","35","",""
"2270","2270","35","1996/07/14 - Babler State Park","Pleurotus porrigens","Pleurotus porrigens","Pleurocybella porrigens","Pleurocybella porrigens","Angel's wings ","Angel's wings ","1082","1082","5","Babler State Park","1996-07-14","1996-07-14 05:00:00","Babler State Park","Babler State Park","35","35","",""
"2271","2271","35","1996/07/14 - Babler State Park","Xerula furfuracea","Xerula furfuracea","-","-","","","1474","1474","5","Babler State Park","1996-07-14","1996-07-14 05:00:00","Babler State Park","Babler State Park","35","35","",""
"2272","2272","35","1996/07/14 - Babler State Park","Cantharellus cinnabarinus","Cantharellus cinnabarinus","Cantharellus cinnabarinus","Cantharellus cinnabarinus","Cinnabar chanterelle ","Cinnabar chanterelle ","262","262","5","Babler State Park","1996-07-14","1996-07-14 05:00:00","Babler State Park","Babler State Park","35","35","",""
"2273","2273","35","1996/07/14 - Babler State Park","Cantharellus lateritius","Cantharellus lateritius","Cantharellus lateritius","Cantharellus lateritius","Smooth Chanterelle ","Smooth Chanterelle ","269","269","5","Babler State Park","1996-07-14","1996-07-14 05:00:00","Babler State Park","Babler State Park","35","35","",""
"2274","2274","35","1996/07/14 - Babler State Park","Cantharellus minor","Cantharellus minor","Cantharellus minor","Cantharellus minor","Small Chanterelle ","Small Chanterelle ","271","271","5","Babler State Park","1996-07-14","1996-07-14 05:00:00","Babler State Park","Babler State Park","35","35","",""
"2275","2275","35","1996/07/14 - Babler State Park","Clavicorona pyxidata","Clavicorona pyxidata","Artomyces pyxidatus","Artomyces pyxidatus","Crown-tipped Coral ","Crown-tipped Coral ","313","313","5","Babler State Park","1996-07-14","1996-07-14 05:00:00","Babler State Park","Babler State Park","35","35","",""
"2276","2276","35","1996/07/14 - Babler State Park","Polyporus arcularius","Polyporus arcularius","Polyporus arcularius","Polyporus arcularius","","","1115","1115","5","Babler State Park","1996-07-14","1996-07-14 05:00:00","Babler State Park","Babler State Park","35","35","",""
"2277","2277","35","1996/07/14 - Babler State Park","Polyporus radicatus","Polyporus radicatus","Polyporus radicatus","Polyporus radicatus","","","1133","1133","5","Babler State Park","1996-07-14","1996-07-14 05:00:00","Babler State Park","Babler State Park","35","35","",""
"2278","2278","35","1996/07/14 - Babler State Park","Ischnoderma resinosum","Ischnoderma resinosum","Ischnoderma benzoinum","Ischnoderma benzoinum","Resinous Polypore ","Resinous Polypore ","694","694","5","Babler State Park","1996-07-14","1996-07-14 05:00:00","Babler State Park","Babler State Park","35","35","",""
"2279","2279","35","1996/07/14 - Babler State Park","Schizophyllum commune","Schizophyllum commune","Schizophyllum commune","Schizophyllum commune","Common Split Gill ","Common Split Gill ","1278","1278","5","Babler State Park","1996-07-14","1996-07-14 05:00:00","Babler State Park","Babler State Park","35","35","",""
"2280","2280","35","1996/07/14 - Babler State Park","Tremellodendron pallidum","Tremellodendron pallidum","Sebacina pallida","Sebacina pallida","","","1403","1403","5","Babler State Park","1996-07-14","1996-07-14 05:00:00","Babler State Park","Babler State Park","35","35","",""
"2281","2281","35","1996/07/14 - Babler State Park","Auricularia auricula","Auricularia auricula","Auricularia auricula-judae","Auricularia auricula-judae","Jelly ear","Jelly ear","147","147","5","Babler State Park","1996-07-14","1996-07-14 05:00:00","Babler State Park","Babler State Park","35","35","",""
"2282","2282","35","1996/07/14 - Babler State Park","Scleroderma citrinum","Scleroderma citrinum","Scleroderma citrinum","Scleroderma citrinum","","","1286","1286","5","Babler State Park","1996-07-14","1996-07-14 05:00:00","Babler State Park","Babler State Park","35","35","",""
"2283","2283","35","1996/07/14 - Babler State Park","Xylaria polymorpha","Xylaria polymorpha","Xylaria polymorpha","Xylaria polymorpha","Dead man's fingers ","Dead man's fingers ","1486","1486","5","Babler State Park","1996-07-14","1996-07-14 05:00:00","Babler State Park","Babler State Park","35","35","",""
"2284","2284","35","1996/07/14 - Babler State Park","Sarcoscypha coccinea","Sarcoscypha coccinea","Sarcoscypha coccinea","Sarcoscypha coccinea","","","1275","1275","5","Babler State Park","1996-07-14","1996-07-14 05:00:00","Babler State Park","Babler State Park","35","35","",""
"2285","2285","40","1996/10/26 - Hawn State Park","Albatrellus ovinus","Albatrellus ovinus","Albatrellus ovinus","Albatrellus ovinus","","","32","32","31","Hawn State Park","1996-10-26","1996-10-26 05:00:00","Hawn State Park","Hawn State Park","40","40","",""
"2286","2286","40","1996/10/26 - Hawn State Park","Amanita bisporigera","Amanita bisporigera","Amanita bisporigera","Amanita bisporigera","Eastern North American Destroying Angel","Eastern North American Destroying Angel","44","44","31","Hawn State Park","1996-10-26","1996-10-26 05:00:00","Hawn State Park","Hawn State Park","40","40","",""
"2287","2287","40","1996/10/26 - Hawn State Park","Amanita citrina var. lavendula","Amanita citrina var. lavendula","Amanita lavendula","Amanita lavendula","Coker's Lavender Staining Amanita","Coker's Lavender Staining Amanita","53","53","31","Hawn State Park","1996-10-26","1996-10-26 05:00:00","Hawn State Park","Hawn State Park","40","40","",""
"2288","2288","40","1996/10/26 - Hawn State Park","Amanita fulva","Amanita fulva","Amanita fulva","Amanita fulva","Tawny grisette","Tawny grisette","70","70","31","Hawn State Park","1996-10-26","1996-10-26 05:00:00","Hawn State Park","Hawn State Park","40","40","",""
"2289","2289","40","1996/10/26 - Hawn State Park","Amanita polypyramis","Amanita polypyramis","Amanita polypyramis","Amanita polypyramis","Plateful of Pyramids Lepidella","Plateful of Pyramids Lepidella","92","92","31","Hawn State Park","1996-10-26","1996-10-26 05:00:00","Hawn State Park","Hawn State Park","40","40","",""
"2290","2290","40","1996/10/26 - Hawn State Park","Armillaria gallica","Armillaria gallica","Armillaria lutea","Armillaria lutea","Bulbous honey fungus","Bulbous honey fungus","129","129","31","Hawn State Park","1996-10-26","1996-10-26 05:00:00","Hawn State Park","Hawn State Park","40","40","",""
"2291","2291","40","1996/10/26 - Hawn State Park","Armillaria mellea","Armillaria mellea","Armillaria mellea","Armillaria mellea","Honey fungus","Honey fungus","130","130","31","Hawn State Park","1996-10-26","1996-10-26 05:00:00","Hawn State Park","Hawn State Park","40","40","",""
"2292","2292","40","1996/10/26 - Hawn State Park","Ascocoryne sarcoides","Ascocoryne sarcoides","Ascocoryne sarcoides","Ascocoryne sarcoides","","","140","140","31","Hawn State Park","1996-10-26","1996-10-26 05:00:00","Hawn State Park","Hawn State Park","40","40","",""
"2293","2293","40","1996/10/26 - Hawn State Park","Bisporella citrina","Bisporella citrina","Bisporella citrina","Bisporella citrina","","","153","153","31","Hawn State Park","1996-10-26","1996-10-26 05:00:00","Hawn State Park","Hawn State Park","40","40","",""
"2294","2294","40","1996/10/26 - Hawn State Park","Chroogomphus vinicolor","Chroogomphus vinicolor","Chroogomphus vinicolor","Chroogomphus vinicolor","Pine Spikes ","Pine Spikes ","292","292","31","Hawn State Park","1996-10-26","1996-10-26 05:00:00","Hawn State Park","Hawn State Park","40","40","",""
"2295","2295","40","1996/10/26 - Hawn State Park","Collybia cookei","Collybia cookei","Collybia cookei","Collybia cookei","","","346","346","31","Hawn State Park","1996-10-26","1996-10-26 05:00:00","Hawn State Park","Hawn State Park","40","40","",""
"2296","2296","40","1996/10/26 - Hawn State Park","Entoloma abortivum","Entoloma abortivum","Clitopilus abortivus","Clitopilus abortivus","Aborted entoloma ","Aborted entoloma ","462","462","31","Hawn State Park","1996-10-26","1996-10-26 05:00:00","Hawn State Park","Hawn State Park","40","40","",""
"2297","2297","40","1996/10/26 - Hawn State Park","Geastrum saccatum","Geastrum saccatum","Geastrum saccatum","Geastrum saccatum","Rounded earthstar ","Rounded earthstar ","512","512","31","Hawn State Park","1996-10-26","1996-10-26 05:00:00","Hawn State Park","Hawn State Park","40","40","",""
"2298","2298","40","1996/10/26 - Hawn State Park","Gymnopilus spectabilis","Gymnopilus spectabilis","Gymnopilus junonius","Gymnopilus junonius","Spectacular rustgill ","Spectacular rustgill ","533","533","31","Hawn State Park","1996-10-26","1996-10-26 05:00:00","Hawn State Park","Hawn State Park","40","40","",""
"2299","2299","40","1996/10/26 - Hawn State Park","Grifola frondosa","Grifola frondosa","Grifola frondosa","Grifola frondosa","","","525","525","31","Hawn State Park","1996-10-26","1996-10-26 05:00:00","Hawn State Park","Hawn State Park","40","40","",""
"2300","2300","40","1996/10/26 - Hawn State Park","Hirschioporus pargamenus","Hirschioporus pargamenus","Trichaptum biforme","Trichaptum biforme","Violet Toothed Polypore ","Violet Toothed Polypore ","591","591","31","Hawn State Park","1996-10-26","1996-10-26 05:00:00","Hawn State Park","Hawn State Park","40","40","",""
"2301","2301","40","1996/10/26 - Hawn State Park","Hohenbuehelia mastrucatus","Hohenbuehelia mastrucatus","","","","","595","595","31","Hawn State Park","1996-10-26","1996-10-26 05:00:00","Hawn State Park","Hawn State Park","40","40","",""
"2302","2302","40","1996/10/26 - Hawn State Park","Hohenbuehelia petaloides","Hohenbuehelia petaloides","Hohenbuehelia petaloides","Hohenbuehelia petaloides","Shoehorn Oyster ","Shoehorn Oyster ","596","596","31","Hawn State Park","1996-10-26","1996-10-26 05:00:00","Hawn State Park","Hawn State Park","40","40","",""
"2303","2303","40","1996/10/26 - Hawn State Park","Hydnum repandum","Hydnum repandum","Hydnum repandum","Hydnum repandum","Wood hedgehog ","Wood hedgehog ","607","607","31","Hawn State Park","1996-10-26","1996-10-26 05:00:00","Hawn State Park","Hawn State Park","40","40","",""
"2304","2304","40","1996/10/26 - Hawn State Park","Hygrocybe coccinea","Hygrocybe coccinea","Hygrocybe coccinea","Hygrocybe coccinea","Scarlet waxcap ","Scarlet waxcap ","611","611","31","Hawn State Park","1996-10-26","1996-10-26 05:00:00","Hawn State Park","Hawn State Park","40","40","",""
"2305","2305","40","1996/10/26 - Hawn State Park","Leucopaxillus laterarius","Leucopaxillus laterarius","-","-","","","838","838","31","Hawn State Park","1996-10-26","1996-10-26 05:00:00","Hawn State Park","Hawn State Park","40","40","",""
"2306","2306","40","1996/10/26 - Hawn State Park","Lycoperdon gemmatum","Lycoperdon gemmatum","Calvatia utriformis","Calvatia utriformis","","","857","857","31","Hawn State Park","1996-10-26","1996-10-26 05:00:00","Hawn State Park","Hawn State Park","40","40","",""
"2307","2307","40","1996/10/26 - Hawn State Park","Lycoperdon pyriforme","Lycoperdon pyriforme","Lycoperdon pyriforme","Lycoperdon pyriforme","Pear-shaped Puffball ","Pear-shaped Puffball ","872","872","31","Hawn State Park","1996-10-26","1996-10-26 05:00:00","Hawn State Park","Hawn State Park","40","40","",""
"2308","2308","40","1996/10/26 - Hawn State Park","Marasmius strictipes","Marasmius strictipes","-","-","","","907","907","31","Hawn State Park","1996-10-26","1996-10-26 05:00:00","Hawn State Park","Hawn State Park","40","40","",""
"2309","2309","40","1996/10/26 - Hawn State Park","Mycena pura","Mycena pura","Mycena pura","Mycena pura","Lilac bonnet ","Lilac bonnet ","959","959","31","Hawn State Park","1996-10-26","1996-10-26 05:00:00","Hawn State Park","Hawn State Park","40","40","",""
"2310","2310","40","1996/10/26 - Hawn State Park","Mycena galericulata","Mycena galericulata","Mycena galericulata","Mycena galericulata","Common bonnet ","Common bonnet ","951","951","31","Hawn State Park","1996-10-26","1996-10-26 05:00:00","Hawn State Park","Hawn State Park","40","40","",""
"2311","2311","40","1996/10/26 - Hawn State Park","Mycena haematopus","Mycena haematopus","Mycena haematopus","Mycena haematopus","Bleeding Fairy Helmet ","Bleeding Fairy Helmet ","952","952","31","Hawn State Park","1996-10-26","1996-10-26 05:00:00","Hawn State Park","Hawn State Park","40","40","",""
"2312","2312","40","1996/10/26 - Hawn State Park","Mycorrhaphium adustum","Mycorrhaphium adustum","Mycorrhaphium adustum","Mycorrhaphium adustum","Kidney-shaped Tooth ","Kidney-shaped Tooth ","966","966","31","Hawn State Park","1996-10-26","1996-10-26 05:00:00","Hawn State Park","Hawn State Park","40","40","",""
"2313","2313","40","1996/10/26 - Hawn State Park","Naematoloma sublateritium","Naematoloma sublateritium","Hypholoma lateritium","Hypholoma lateritium","","","968","968","31","Hawn State Park","1996-10-26","1996-10-26 05:00:00","Hawn State Park","Hawn State Park","40","40","",""
"2314","2314","40","1996/10/26 - Hawn State Park","Phlebia incarnata","Phlebia incarnata","Byssomerulius incarnatus","Byssomerulius incarnatus","","","1040","1040","31","Hawn State Park","1996-10-26","1996-10-26 05:00:00","Hawn State Park","Hawn State Park","40","40","",""
"2315","2315","40","1996/10/26 - Hawn State Park","Pluteus cervinus","Pluteus cervinus","Pluteus cervinus","Pluteus cervinus","Deer shield ","Deer shield ","1093","1093","31","Hawn State Park","1996-10-26","1996-10-26 05:00:00","Hawn State Park","Hawn State Park","40","40","",""
"2316","2316","40","1996/10/26 - Hawn State Park","Polyporus radicatus","Polyporus radicatus","Polyporus radicatus","Polyporus radicatus","","","1133","1133","31","Hawn State Park","1996-10-26","1996-10-26 05:00:00","Hawn State Park","Hawn State Park","40","40","",""
"2317","2317","40","1996/10/26 - Hawn State Park","Pycnoporus cinnabarinus","Pycnoporus cinnabarinus","Pycnoporus cinnabarinus","Pycnoporus cinnabarinus","","","1171","1171","31","Hawn State Park","1996-10-26","1996-10-26 05:00:00","Hawn State Park","Hawn State Park","40","40","",""
"2318","2318","40","1996/10/26 - Hawn State Park","Russula crustosa","Russula crustosa","Russula crustosa","Russula crustosa","Green Quilt Russula ","Green Quilt Russula ","1220","1220","31","Hawn State Park","1996-10-26","1996-10-26 05:00:00","Hawn State Park","Hawn State Park","40","40","",""
"2319","2319","40","1996/10/26 - Hawn State Park","Russula silvicola","Russula silvicola","-","-","","","1257","1257","31","Hawn State Park","1996-10-26","1996-10-26 05:00:00","Hawn State Park","Hawn State Park","40","40","",""
"2320","2320","40","1996/10/26 - Hawn State Park","Russula virescens","Russula virescens","Russula virescens","Russula virescens","","","1267","1267","31","Hawn State Park","1996-10-26","1996-10-26 05:00:00","Hawn State Park","Hawn State Park","40","40","",""
"2321","2321","40","1996/10/26 - Hawn State Park","Rhizopogon vulgaris","Rhizopogon vulgaris","Rhizopogon vulgaris","Rhizopogon vulgaris","","","1198","1198","31","Hawn State Park","1996-10-26","1996-10-26 05:00:00","Hawn State Park","Hawn State Park","40","40","",""
"2322","2322","40","1996/10/26 - Hawn State Park","Suillus brevipes","Suillus brevipes","Suillus brevipes","Suillus brevipes","Short-stalked Suillus ","Short-stalked Suillus ","1336","1336","31","Hawn State Park","1996-10-26","1996-10-26 05:00:00","Hawn State Park","Hawn State Park","40","40","",""
"2323","2323","40","1996/10/26 - Hawn State Park","Tricholoma palustre","Tricholoma palustre","-","-","","","1417","1417","31","Hawn State Park","1996-10-26","1996-10-26 05:00:00","Hawn State Park","Hawn State Park","40","40","",""
"2324","2324","40","1996/10/26 - Hawn State Park","Tricholoma sejunctum","Tricholoma sejunctum","Tricholoma sejunctum","Tricholoma sejunctum","Deceiving knight ","Deceiving knight ","1421","1421","31","Hawn State Park","1996-10-26","1996-10-26 05:00:00","Hawn State Park","Hawn State Park","40","40","",""
"2325","2325","40","1996/10/26 - Hawn State Park","Rozites caperata","Rozites caperata","","","","","1207","1207","31","Hawn State Park","1996-10-26","1996-10-26 05:00:00","Hawn State Park","Hawn State Park","40","40","",""
"2326","2326","40","1996/10/26 - Hawn State Park","Xeromphalina cauticinalis","Xeromphalina cauticinalis","Xeromphalina cauticinalis","Xeromphalina cauticinalis","","","1472","1472","31","Hawn State Park","1996-10-26","1996-10-26 05:00:00","Hawn State Park","Hawn State Park","40","40","",""
"2327","2327","39","1996/10/13 - Hazlet State Park","Amanita bisporigera","Amanita bisporigera","Amanita bisporigera","Amanita bisporigera","Eastern North American Destroying Angel","Eastern North American Destroying Angel","44","44","32","Hazlet State Park","1996-10-13","1996-10-13 05:00:00","Hazlet State Park","Hazlet State Park","39","39","",""
"2328","2328","39","1996/10/13 - Hazlet State Park","Armillaria mellea","Armillaria mellea","Armillaria mellea","Armillaria mellea","Honey fungus","Honey fungus","130","130","32","Hazlet State Park","1996-10-13","1996-10-13 05:00:00","Hazlet State Park","Hazlet State Park","39","39","",""
"2329","2329","39","1996/10/13 - Hazlet State Park","Coprinus micaceus","Coprinus micaceus","Coprinellus micaceus","Coprinellus micaceus","","","376","376","32","Hazlet State Park","1996-10-13","1996-10-13 05:00:00","Hazlet State Park","Hazlet State Park","39","39","",""
"2330","2330","39","1996/10/13 - Hazlet State Park","Cortinarius subpulchrifolius","Cortinarius subpulchrifolius","-","-","","","405","405","32","Hazlet State Park","1996-10-13","1996-10-13 05:00:00","Hazlet State Park","Hazlet State Park","39","39","",""
"2331","2331","39","1996/10/13 - Hazlet State Park","Favolus alveolaris","Favolus alveolaris","Polyporus alveolaris","Polyporus alveolaris","","","474","474","32","Hazlet State Park","1996-10-13","1996-10-13 05:00:00","Hazlet State Park","Hazlet State Park","39","39","",""
"2332","2332","39","1996/10/13 - Hazlet State Park","Ganoderma lucidum","Ganoderma lucidum","Ganoderma lucidum","Ganoderma lucidum","","","497","497","32","Hazlet State Park","1996-10-13","1996-10-13 05:00:00","Hazlet State Park","Hazlet State Park","39","39","",""
"2333","2333","39","1996/10/13 - Hazlet State Park","Grifola frondosa","Grifola frondosa","Grifola frondosa","Grifola frondosa","","","525","525","32","Hazlet State Park","1996-10-13","1996-10-13 05:00:00","Hazlet State Park","Hazlet State Park","39","39","",""
"2334","2334","39","1996/10/13 - Hazlet State Park","Inocybe fastigiata","Inocybe fastigiata","Inocybe rimosa","Inocybe rimosa","Split fibrecap ","Split fibrecap ","677","677","32","Hazlet State Park","1996-10-13","1996-10-13 05:00:00","Hazlet State Park","Hazlet State Park","39","39","",""
"2335","2335","39","1996/10/13 - Hazlet State Park","Inocybe pyriodora","Inocybe pyriodora","-","-","","","683","683","32","Hazlet State Park","1996-10-13","1996-10-13 05:00:00","Hazlet State Park","Hazlet State Park","39","39","",""
"2336","2336","39","1996/10/13 - Hazlet State Park","Lepiota americana","Lepiota americana","Leucoagaricus americanus","Leucoagaricus americanus","Reddening Lepiota ","Reddening Lepiota ","804","804","32","Hazlet State Park","1996-10-13","1996-10-13 05:00:00","Hazlet State Park","Hazlet State Park","39","39","",""
"2337","2337","39","1996/10/13 - Hazlet State Park","Lycoperdon perlatum","Lycoperdon perlatum","Lycoperdon perlatum","Lycoperdon perlatum","Common puffball ","Common puffball ","865","865","32","Hazlet State Park","1996-10-13","1996-10-13 05:00:00","Hazlet State Park","Hazlet State Park","39","39","",""
"2338","2338","39","1996/10/13 - Hazlet State Park","Lycoperdon pyriforme","Lycoperdon pyriforme","Lycoperdon pyriforme","Lycoperdon pyriforme","Pear-shaped Puffball ","Pear-shaped Puffball ","872","872","32","Hazlet State Park","1996-10-13","1996-10-13 05:00:00","Hazlet State Park","Hazlet State Park","39","39","",""
"2339","2339","39","1996/10/13 - Hazlet State Park","Polyporus badius","Polyporus badius","Polyporus badius","Polyporus badius","","","1117","1117","32","Hazlet State Park","1996-10-13","1996-10-13 05:00:00","Hazlet State Park","Hazlet State Park","39","39","",""
"2340","2340","39","1996/10/13 - Hazlet State Park","Polyporus radicata","Polyporus radicata","","","","","1132","1132","32","Hazlet State Park","1996-10-13","1996-10-13 05:00:00","Hazlet State Park","Hazlet State Park","39","39","",""
"2341","2341","39","1996/10/13 - Hazlet State Park","Russula emetica","Russula emetica","Russula emetica","Russula emetica","","","1226","1226","32","Hazlet State Park","1996-10-13","1996-10-13 05:00:00","Hazlet State Park","Hazlet State Park","39","39","",""
"2342","2342","39","1996/10/13 - Hazlet State Park","Scleroderma citrinum","Scleroderma citrinum","Scleroderma citrinum","Scleroderma citrinum","","","1286","1286","32","Hazlet State Park","1996-10-13","1996-10-13 05:00:00","Hazlet State Park","Hazlet State Park","39","39","",""
"2343","2343","39","1996/10/13 - Hazlet State Park","Stereum hirsutum","Stereum hirsutum","Stereum hirsutum","Stereum hirsutum","Hairy curtain crust ","Hairy curtain crust ","1321","1321","32","Hazlet State Park","1996-10-13","1996-10-13 05:00:00","Hazlet State Park","Hazlet State Park","39","39","",""
"2344","2344","38","1996/10/06 - Emmenegger Park","Climacodon septentrionale","Climacodon septentrionale","","","","","322","322","22","Emmenegger Park","1996-10-06","1996-10-06 05:00:00","Emmenegger Park","Emmenegger Park","38","38","",""
"2345","2345","38","1996/10/06 - Emmenegger Park","Coprinus atramentarius","Coprinus atramentarius","Coprinopsis atramentaria","Coprinopsis atramentaria","","","371","371","22","Emmenegger Park","1996-10-06","1996-10-06 05:00:00","Emmenegger Park","Emmenegger Park","38","38","",""
"2346","2346","38","1996/10/06 - Emmenegger Park","Flammulina velutipes","Flammulina velutipes","Flammulina velutipes","Flammulina velutipes","","","480","480","22","Emmenegger Park","1996-10-06","1996-10-06 05:00:00","Emmenegger Park","Emmenegger Park","38","38","",""
"2347","2347","38","1996/10/06 - Emmenegger Park","Hericium erinaceus","Hericium erinaceus","Hericium erinaceus","Hericium erinaceus","Bearded tooth ","Bearded tooth ","585","585","22","Emmenegger Park","1996-10-06","1996-10-06 05:00:00","Emmenegger Park","Emmenegger Park","38","38","",""
"2348","2348","38","1996/10/06 - Emmenegger Park","Lepista nuda","Lepista nuda","Lepista nuda","Lepista nuda","Wood blewit ","Wood blewit ","824","824","22","Emmenegger Park","1996-10-06","1996-10-06 05:00:00","Emmenegger Park","Emmenegger Park","38","38","",""
"2349","2349","38","1996/10/06 - Emmenegger Park","Lycoperdon perlatum","Lycoperdon perlatum","Lycoperdon perlatum","Lycoperdon perlatum","Common puffball ","Common puffball ","865","865","22","Emmenegger Park","1996-10-06","1996-10-06 05:00:00","Emmenegger Park","Emmenegger Park","38","38","",""
"2350","2350","38","1996/10/06 - Emmenegger Park","Pleurotus ostreatus","Pleurotus ostreatus","Pleurotus ostreatus","Pleurotus ostreatus","Oyster mushroom ","Oyster mushroom ","1081","1081","22","Emmenegger Park","1996-10-06","1996-10-06 05:00:00","Emmenegger Park","Emmenegger Park","38","38","",""
"2351","2351","38","1996/10/06 - Emmenegger Park","Russula emetica","Russula emetica","Russula emetica","Russula emetica","","","1226","1226","22","Emmenegger Park","1996-10-06","1996-10-06 05:00:00","Emmenegger Park","Emmenegger Park","38","38","",""
"2352","2352","36","1996/07/20 - Vadner Farm","Amanita bisporigera","Amanita bisporigera","Amanita bisporigera","Amanita bisporigera","Eastern North American Destroying Angel","Eastern North American Destroying Angel","44","44","64","Vadner Farm","1996-07-20","1996-07-20 05:00:00","Vadner Farm","Vadner Farm","36","36","",""
"2353","2353","36","1996/07/20 - Vadner Farm","Amanita rubescens","Amanita rubescens","Amanita rubescens","Amanita rubescens","Eurasian Blusher","Eurasian Blusher","97","97","64","Vadner Farm","1996-07-20","1996-07-20 05:00:00","Vadner Farm","Vadner Farm","36","36","",""
"2354","2354","44","1997/09/27 - Mingo National Wildlife Refuge","Amanita inaurata","Amanita inaurata","-","-","","","72","72","47","Mingo National Wildlife Refuge","1997-09-27","1997-09-27 05:00:00","Mingo National Wildlife Refuge","Mingo National Wildlife Refuge","44","44","",""
"2355","2355","44","1997/09/27 - Mingo National Wildlife Refuge","Amanita levistriata","Amanita levistriata","Amanita levistriata","Amanita levistriata","Gulf Coast lemon Amanita","Gulf Coast lemon Amanita","76","76","47","Mingo National Wildlife Refuge","1997-09-27","1997-09-27 05:00:00","Mingo National Wildlife Refuge","Mingo National Wildlife Refuge","44","44","",""
"2356","2356","44","1997/09/27 - Mingo National Wildlife Refuge","Amanita onusta","Amanita onusta","Amanita onusta","Amanita onusta","Gunpowder amanita","Gunpowder amanita","83","83","47","Mingo National Wildlife Refuge","1997-09-27","1997-09-27 05:00:00","Mingo National Wildlife Refuge","Mingo National Wildlife Refuge","44","44","",""
"2357","2357","44","1997/09/27 - Mingo National Wildlife Refuge","Amanita rubescens","Amanita rubescens","Amanita rubescens","Amanita rubescens","Eurasian Blusher","Eurasian Blusher","97","97","47","Mingo National Wildlife Refuge","1997-09-27","1997-09-27 05:00:00","Mingo National Wildlife Refuge","Mingo National Wildlife Refuge","44","44","",""
"2358","2358","44","1997/09/27 - Mingo National Wildlife Refuge","Amanita vaginata","Amanita vaginata","Amanita vaginata","Amanita vaginata","","","106","106","47","Mingo National Wildlife Refuge","1997-09-27","1997-09-27 05:00:00","Mingo National Wildlife Refuge","Mingo National Wildlife Refuge","44","44","",""
"2359","2359","44","1997/09/27 - Mingo National Wildlife Refuge","Auricularia auricula","Auricularia auricula","Auricularia auricula-judae","Auricularia auricula-judae","Jelly ear","Jelly ear","147","147","47","Mingo National Wildlife Refuge","1997-09-27","1997-09-27 05:00:00","Mingo National Wildlife Refuge","Mingo National Wildlife Refuge","44","44","",""
"2360","2360","44","1997/09/27 - Mingo National Wildlife Refuge","Boletinellus merulioides","Boletinellus merulioides","Gyrodon merulioides","Gyrodon merulioides","Ash Tree Bolete","Ash Tree Bolete","161","161","47","Mingo National Wildlife Refuge","1997-09-27","1997-09-27 05:00:00","Mingo National Wildlife Refuge","Mingo National Wildlife Refuge","44","44","",""
"2361","2361","44","1997/09/27 - Mingo National Wildlife Refuge","Boletus atkinsoniana","Boletus atkinsoniana","","","","","167","167","47","Mingo National Wildlife Refuge","1997-09-27","1997-09-27 05:00:00","Mingo National Wildlife Refuge","Mingo National Wildlife Refuge","44","44","",""
"2362","2362","44","1997/09/27 - Mingo National Wildlife Refuge","Boletus auriporus","Boletus auriporus","Aureoboletus auriporus","Aureoboletus auriporus","Acidic Golden-pored Bolete ","Acidic Golden-pored Bolete ","170","170","47","Mingo National Wildlife Refuge","1997-09-27","1997-09-27 05:00:00","Mingo National Wildlife Refuge","Mingo National Wildlife Refuge","44","44","",""
"2363","2363","44","1997/09/27 - Mingo National Wildlife Refuge","Boletus caespitosus","Boletus caespitosus","-","-","","","179","179","47","Mingo National Wildlife Refuge","1997-09-27","1997-09-27 05:00:00","Mingo National Wildlife Refuge","Mingo National Wildlife Refuge","44","44","",""
"2364","2364","44","1997/09/27 - Mingo National Wildlife Refuge","Boletus fraternus","Boletus fraternus","Boletus fraternus","Boletus fraternus","","","191","191","47","Mingo National Wildlife Refuge","1997-09-27","1997-09-27 05:00:00","Mingo National Wildlife Refuge","Mingo National Wildlife Refuge","44","44","",""
"2365","2365","44","1997/09/27 - Mingo National Wildlife Refuge","Boletus separans","Boletus separans","Boletus separans","Boletus separans","","","214","214","47","Mingo National Wildlife Refuge","1997-09-27","1997-09-27 05:00:00","Mingo National Wildlife Refuge","Mingo National Wildlife Refuge","44","44","",""
"2366","2366","44","1997/09/27 - Mingo National Wildlife Refuge","Boletus subglabrapes","Boletus subglabrapes","","","","","217","217","47","Mingo National Wildlife Refuge","1997-09-27","1997-09-27 05:00:00","Mingo National Wildlife Refuge","Mingo National Wildlife Refuge","44","44","",""
"2367","2367","44","1997/09/27 - Mingo National Wildlife Refuge","Boletus subvelutipes","Boletus subvelutipes","-","-","","","222","222","47","Mingo National Wildlife Refuge","1997-09-27","1997-09-27 05:00:00","Mingo National Wildlife Refuge","Mingo National Wildlife Refuge","44","44","",""
